ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Date,Month,Day,Hour,Weekday,Time_Duration(min)
A-512573,MapQuest,247.0,High,2019-12-25 04:24:39,2019-12-25 08:59:19,40.774963,-111.46846,,,0.0,Delays and Right lane blocked due to accident on I-80 Westbound around Promontory Ranch Rd .,,I-80 E,R,Park City,Summit,UT,84098,US,US/Mountain,K36U,2019-12-25 16:54:00,32.34146341463415,28.121951219512194,91.0,24.860487804878048,6.926829268292682,WSW,5.341463414634147,0.0070270270270270255,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,4,Wed,275.0
A-512574,MapQuest,201.0,High,2019-12-25 19:08:38,2019-12-25 20:08:27,41.068565,-111.267136,,,0.0,Lane blocked due to accident on I-80 Westbound at Exit 178 Echo Canyon Rd.,,I-80 E,R,Coalville,Summit,UT,84017,US,US/Mountain,K36U,2019-12-25 16:54:00,32.34146341463415,28.121951219512194,91.0,24.860487804878048,6.926829268292682,WSW,5.341463414634147,0.0070270270270270255,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,19,Wed,60.0
A-512575,MapQuest,201.0,Low,2019-12-24 23:36:25,2019-12-25 00:35:49,33.445259,-111.856468,,,0.0,HOV lane blocked due to accident on AZ-202-LOOP Eastbound at Alma School Rd.,,Red Mountain Fwy E,R,Mesa,Maricopa,AZ,85201,US,US/Mountain,KFFZ,2019-12-24 23:51:00,54.0,54.0,75.0,28.68,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,23,Tue,59.0
A-512576,MapQuest,201.0,High,2019-12-24 23:48:13,2019-12-25 01:47:00,35.264706,-112.04953799999998,,,21.559999465900002,Right lane blocked due to accident on I-40 Westbound between Transwestern Rd and Cool Pines Rd.,,I-40 W,R,Williams,Coconino,AZ,86046,US,US/Mountain,KCMR,2019-12-24 23:46:00,28.0,19.0,88.0,22.99,10.0,WSW,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,23,Tue,119.0
A-512577,MapQuest,201.0,Low,2019-12-25 04:32:47,2019-12-25 05:02:34,33.622849,-111.927834,,,0.0,Accident on 71st St at Greenway Pkwy.,7120.0,E Greenway Pkwy,L,Scottsdale,Maricopa,AZ,85254-2162,US,US/Mountain,KSDL,2019-12-25 04:53:00,49.0,49.0,90.0,28.25,10.0,SE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,4,Wed,30.0
A-512578,MapQuest,201.0,Low,2019-12-25 07:30:49,2019-12-25 08:16:00,33.503201000000004,-112.043671,,,0.0,HOV lane blocked due to accident on AZ-51 Northbound at Highland Ave.,,Piestewa Fwy S,R,Phoenix,Maricopa,AZ,85016,US,US/Mountain,KPHX,2019-12-25 07:51:00,50.0,50.0,86.0,28.74,10.0,Calm,0.0,0.07,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,45.0
A-512579,MapQuest,201.0,Low,2019-12-25 09:06:59,2019-12-25 10:54:30,33.287281,-111.859009,,,0.0,HOV lane blocked due to accident on AZ-202-LOOP Eastbound at Alma School Rd.,,AZ-202 Loop W,R,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2019-12-25 08:47:00,50.0,50.0,100.0,28.63,2.0,West,14.0,0.02083333333333334,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,108.0
A-512580,MapQuest,201.0,Low,2019-12-25 09:44:51,2019-12-25 10:45:02,33.669086,-112.134659,,,0.0,Right lane blocked due to accident on AZ-101-LOOP Eastbound at 35th Ave.,,AZ-101 Loop E,R,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2019-12-25 09:46:00,47.0,45.0,93.0,28.36,6.0,WNW,5.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,60.0
A-512581,MapQuest,201.0,Low,2019-12-25 10:00:30,2019-12-25 10:30:10,33.667686,-111.959686,,,0.0,Right lane blocked due to accident on AZ-101-LOOP Eastbound at 56th St.,,AZ-101 Loop E,R,Phoenix,Maricopa,AZ,85054,US,US/Mountain,KSDL,2019-12-25 09:53:00,48.0,46.0,83.0,28.33,9.0,North,5.0,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,10,Wed,30.0
A-512582,MapQuest,201.0,High,2019-12-25 10:13:13,2019-12-25 11:29:00,35.186138,-111.710182,,,4.61999988556,Left lane blocked due to accident on I-40 Westbound from I-17 to Flagstaff Ranch Rd.,,I-40 W,R,Flagstaff,Coconino,AZ,86001,US,US/Mountain,KFLG,2019-12-25 10:11:00,27.0,17.0,92.0,23.06,10.0,SW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,10,Wed,76.0
A-512583,MapQuest,201.0,High,2019-12-25 11:29:01,2019-12-25 13:13:42,33.434742,-112.037712,,,0.0,Left lane blocked due to accident on I-10 Westbound at Buckeye Rd.,,I-10 E,R,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2019-12-25 11:51:00,50.0,50.0,89.0,28.76,10.0,ESE,10.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,11,Wed,105.0
A-512584,MapQuest,201.0,High,2019-12-25 11:44:03,2019-12-25 12:28:40,33.434742,-112.037712,,,0.0,Right lane blocked due to accident on I-10 Westbound at Exit 149 Buckeye Rd.,,I-10 E,R,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2019-12-25 11:51:00,50.0,50.0,89.0,28.76,10.0,ESE,10.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,11,Wed,45.0
A-512585,MapQuest,201.0,High,2019-12-25 12:24:05,2019-12-25 13:23:16,33.434742,-112.037712,,,0.0,Left and HOV lane blocked due to accident on I-10 Westbound at Exit 149 Buckeye Rd.,,I-10 E,R,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2019-12-25 12:02:00,50.0,50.0,89.0,28.76,10.0,East,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,12,Wed,59.0
A-512586,MapQuest,201.0,High,2019-12-25 16:38:47,2019-12-25 17:38:24,35.089794,-111.686089,,,0.0,Right lane blocked due to accident on I-17 Southbound at Exit 333 Mountainaire Rd.,,Arizona Veterans Highway,R,Flagstaff,Coconino,AZ,86005,US,US/Mountain,KFLG,2019-12-25 16:40:00,28.0,20.0,85.0,23.04,10.0,WSW,8.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,16,Wed,60.0
A-512587,MapQuest,201.0,Low,2019-12-25 06:05:11,2019-12-25 07:48:16,31.752256,-106.34568,,,0.0,Accident on Yarbrough Dr Southbound near Gateway Blvd.,,Gateway Blvd E,R,El Paso,El Paso,TX,79915,US,US/Mountain,KELP,2019-12-25 05:40:00,37.0,37.0,93.0,26.03,10.0,Calm,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,6,Wed,103.0
A-512588,MapQuest,241.0,High,2019-12-24 21:05:41,2019-12-25 00:21:31,45.125679,-122.810066,,,6.0,One lane blocked due to accident on OR-214 Wilco Hwy both ways from Silverton Ave to Mckee School Rd.,14200.0,Wilco Hwy NE,R,Woodburn,Marion,OR,97071-8934,US,US/Pacific,KUAO,2019-12-24 20:53:00,39.0,39.0,89.0,29.64,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,21,Tue,196.0
A-512589,MapQuest,201.0,High,2019-12-24 23:41:34,2019-12-25 00:25:58,47.191353,-122.46225,,,0.0,2 right lane blocked due to accident on I-5 Northbound at Exit 129 72nd St.,,I-5 N,R,Tacoma,Pierce,WA,98408,US,US/Pacific,KTCM,2019-12-24 23:48:00,36.0,36.0,100.0,29.47,5.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,23,Tue,44.0
A-512590,MapQuest,245.0,High,2019-12-25 10:37:21,2019-12-25 11:29:55,47.240894,-122.358223,,,0.0,Two lanes blocked due to accident on I-5 Southbound at 54th Ave.,,I-5 S,R,Tacoma,Pierce,WA,98424,US,US/Pacific,KTCM,2019-12-25 10:58:00,37.0,37.0,80.0,29.62,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,10,Wed,53.0
A-512591,MapQuest,245.0,Low,2019-12-25 13:12:23,2019-12-25 15:07:10,47.87249,-122.007889,,,0.0,Two lanes blocked due to accident on US-2 Stevens Pass Hwy both ways at Fryelands Blvd.,13800.0,Fryelands Blvd SE,L,Monroe,Snohomish,WA,98272-2663,US,US/Pacific,KPAE,2019-12-25 12:53:00,42.0,39.0,70.0,29.34,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,13,Wed,115.0
A-512592,MapQuest,201.0,High,2019-12-25 16:49:41,2019-12-25 17:34:12,48.210346,-122.215981,,,0.0,2 left lane blocked due to accident on I-5 Northbound at Exit 210 236th St.,,I-5 N,R,Arlington,Snohomish,WA,98223,US,US/Pacific,KAWO,2019-12-25 16:56:00,37.0,37.0,86.0,29.92,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-25,Dec,25,16,Wed,45.0
A-512593,MapQuest,201.0,Low,2019-12-25 03:59:39,2019-12-25 04:44:19,45.51833,-122.562309,,,0.0,Accident on 96th Ave at Washington St.,9802.0,SE Washington St,R,Portland,Multnomah,OR,97216-2420,US,US/Pacific,KPDX,2019-12-25 03:53:00,39.0,33.0,82.0,29.82,10.0,ESE,9.0,0.01,Rain,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,3,Wed,45.0
A-512594,MapQuest,247.0,Low,2019-12-25 02:33:15,2019-12-25 06:16:53,38.954788,-119.765221,,,0.0,Delays due to accident on US-395 both ways at Buckeye Rd. Emergency vehicles at scene.,,6th St,R,Minden,Douglas,NV,89423,US,US/Pacific,KTVL,2019-12-25 02:53:00,25.0,15.0,72.0,23.59,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,2,Wed,224.0
A-512595,MapQuest-Bing,201.0,High,2019-12-25 06:07:16,2019-12-25 08:14:17,39.420792,-120.03347,,,1.14999997616,Exit ramp from I-80 Eastbound to Mystic Rd Eastbound lane blocked due to accident.,,I-80 E,R,Floriston,Nevada,CA,96111,US,US/Pacific,KTRK,2019-12-25 05:35:00,21.0,21.0,93.0,23.94,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,6,Wed,127.0
A-512596,MapQuest-Bing,201.0,Low,2019-12-25 09:24:06,2019-12-25 11:25:03,37.0797,-119.334381,,,0.0,Accident on CA-168 Tollhouse Rd at Littlefield Rd.,24764.0,Highway 168,R,Shaver Lake,Fresno,CA,93664,US,US/Pacific,KFAT,2019-12-25 09:53:00,48.0,43.0,80.0,29.61,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,121.0
A-512597,MapQuest,201.0,High,2019-12-25 18:06:48,2019-12-25 20:06:38,39.396587,-119.758041,,,0.0,Lane blocked due to accident on I-580 Northbound at Exit 56 NV-431 Mt Rose Hwy.,,I-580 N,R,Reno,Washoe,NV,89511,US,US/Pacific,KRNO,2019-12-25 17:55:00,37.0,32.0,52.0,25.37,10.0,East,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,18,Wed,120.0
A-512598,MapQuest,201.0,Low,2019-12-24 22:31:36,2019-12-25 00:16:13,37.980042,-121.746063,,,0.6899999976160001,Accident on exit ramp from CA-4 Eastbound at Exit 31 to Laurel Rd Eastbound.,,CA-4 E,R,Antioch,Contra Costa,CA,94531,US,US/Pacific,KCCR,2019-12-24 22:51:00,50.0,50.0,76.0,29.84,10.0,South,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,22,Tue,105.0
A-512599,MapQuest-Bing,201.0,High,2019-12-24 22:32:19,2019-12-24 23:16:48,38.120399,-122.23027,,,0.930000007153,Exit ramp from I-80 Northbound at Exits 32 32A 32B to Redwood Pkwy Eastbound lane blocked due to accident.,,I-80 E,R,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2019-12-24 22:46:00,44.0,44.0,93.0,29.85,10.0,East,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,22,Tue,44.0
A-512600,MapQuest,201.0,High,2019-12-24 22:42:06,2019-12-24 23:11:34,37.320969,-121.899612,,,0.899999976158,Accident on exit ramp from I-280 Southbound at Exit 3B to Bird Ave Northbound.,,I-280 S,R,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2019-12-24 22:53:00,47.0,43.0,83.0,29.85,10.0,SSE,9.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,22,Tue,29.0
A-512601,MapQuest,201.0,Low,2019-12-24 22:45:41,2019-12-25 00:00:14,37.145073,-121.984749,,,0.0,#1 lane blocked due to accident on CA-17 Northbound before CA-35 Summit Rd.,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-24 22:53:00,47.0,43.0,83.0,29.85,10.0,SSE,9.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,22,Tue,75.0
A-512602,MapQuest-Bing,201.0,High,2019-12-24 23:33:15,2019-12-25 01:49:19,37.164249,-121.990517,,,0.0,#2 lane blocked due to accident on CA-17 Southbound near Brush Rd.,20896.0,Santa Cruz Hwy,L,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-24 23:53:00,47.0,44.0,83.0,29.84,10.0,SE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-24,Dec,24,23,Tue,136.0
A-512603,MapQuest-Bing,201.0,High,2019-12-25 00:03:35,2019-12-25 00:33:09,38.02211,-122.263451,,,0.319999992847,Entry ramp to I-80 Southbound from Willow Ave Northbound lane blocked due to accident.,,I-80 W,R,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,2019-12-25 00:53:00,49.0,46.0,77.0,29.81,10.0,South,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,0,Wed,30.0
A-512604,MapQuest,201.0,Low,2019-12-25 00:18:55,2019-12-25 01:33:24,38.652431,-121.073387,,,1.64999997616,Accident on entry ramp to Us-50 Westbound from El Dorado Hills Blvd Southbound.,969.0,Saratoga Way,L,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,2019-12-25 00:30:00,41.0,36.0,93.0,29.78,10.0,SE,7.0,0.06217729970326399,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,0,Wed,74.0
A-512605,MapQuest,201.0,Low,2019-12-25 04:59:56,2019-12-25 06:30:13,37.579483,-122.323494,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 417 Amphlett Blvd.,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2019-12-25 04:56:00,48.0,43.0,83.0,29.83,10.0,SE,10.0,0.03,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,4,Wed,90.0
A-512606,MapQuest-Bing,241.0,Low,2019-12-25 05:12:49,2019-12-25 07:59:18,38.72147800000001,-120.831657,,,0.0,#1 #2 lane blocked and delays due to accident on US-50 Eastbound at Forni Rd.,,El Dorado Fwy E,R,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2019-12-25 05:15:00,36.0,31.0,87.0,27.16,10.0,SE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,5,Wed,166.0
A-512607,MapQuest,201.0,High,2019-12-25 05:33:12,2019-12-25 06:32:33,37.826202,-122.268204,,,0.0,#1 lane blocked due to accident on I-580 Eastbound at Exit 19B CA-24.,,CA-24 W,R,Oakland,Alameda,CA,94609,US,US/Pacific,KOAK,2019-12-25 05:53:00,48.0,44.0,89.0,29.85,10.0,East,9.0,0.02,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,2019-12-25,Dec,25,5,Wed,59.0
A-512608,MapQuest-Bing,201.0,Low,2019-12-25 06:13:11,2019-12-25 06:42:54,37.143421,-121.984917,,,0.0,#2 lane blocked due to accident on CA-17 Northbound at Sunset View Rd.,22952.0,Santa Cruz Hwy,L,Los Gatos,Santa Clara,CA,95033-9021,US,US/Pacific,KSJC,2019-12-25 05:53:00,46.0,40.0,86.0,29.81,9.0,SSE,13.0,0.01,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,6,Wed,30.0
A-512609,MapQuest-Bing,201.0,High,2019-12-25 06:12:04,2019-12-25 08:11:28,37.731361,-122.423836,,,0.0,#4 lane blocked due to accident on I-280 Northbound at US-101 Exits 430A 430B 431.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-25 05:56:00,49.0,44.0,80.0,29.84,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,2019-12-25,Dec,25,6,Wed,119.0
A-512610,MapQuest,201.0,Low,2019-12-25 07:19:04,2019-12-25 08:34:22,39.022919,-122.453621,,,0.0,Accident on CA-20 Westbound before Walker Rdg.,24901.0,E Highway 20,L,Clearlake,Lake,CA,95422,US,US/Pacific,KSTS,2019-12-25 06:53:00,43.0,43.0,93.0,29.7,10.0,Calm,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,75.0
A-512611,MapQuest-Bing,201.0,Low,2019-12-25 07:29:44,2019-12-25 08:14:35,37.72678,-120.839828,,,0.0,Accident on CR-J14 Albers Rd at Valk Rd.,6096.0,Albers Rd,R,Oakdale,Stanislaus,CA,95361-8609,US,US/Pacific,KMOD,2019-12-25 07:53:00,44.0,44.0,89.0,29.8,9.0,SSE,3.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,45.0
A-512612,MapQuest-Bing,201.0,Low,2019-12-25 07:55:14,2019-12-25 08:54:51,37.49509000000001,-122.229004,,,0.0,Right lane blocked due to accident on US-101 Southbound at Exit 409 Whipple Ave.,,Bayshore Fwy S,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2019-12-25 07:54:00,45.0,41.0,100.0,29.85,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,60.0
A-512613,MapQuest-Bing,201.0,Low,2019-12-25 07:57:35,2019-12-25 08:27:11,37.484413,-122.184334,,,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 408 CA-84 Woodside Rd.,,CA-84,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2019-12-25 07:54:00,45.0,41.0,100.0,29.85,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,7,Wed,30.0
A-512614,MapQuest-Bing,201.0,Low,2019-12-25 08:03:47,2019-12-25 09:18:24,37.484413,-122.184334,,,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 408 CA-84 Woodside Rd.,,CA-84,R,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2019-12-25 07:54:00,45.0,41.0,100.0,29.85,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,75.0
A-512615,MapQuest,201.0,Low,2019-12-25 08:41:13,2019-12-25 09:40:29,37.841362,-122.29705,,,0.0,#1 and #2 lane blocked due to accident on I-580 Eastbound at Exit 9 I-80 Exit 8A.,,Eastshore Fwy E,R,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2019-12-25 08:53:00,49.0,44.0,83.0,29.85,10.0,ESE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,59.0
A-512616,MapQuest-Bing,201.0,Low,2019-12-25 08:52:32,2019-12-25 09:52:18,37.422779,-120.766617,,,1.48000001907,Accident on exit ramp from CA-99 Northbound to South Ave Eastbound.,,CA-99 N,R,Delhi,Merced,CA,95315,US,US/Pacific,KMER,2019-12-25 08:45:00,45.0,40.0,100.0,29.71,7.0,SE,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,60.0
A-512617,MapQuest-Bing,201.0,Low,2019-12-25 08:56:00,2019-12-25 09:56:15,38.560638,-121.463547,,,0.0,#1 lane blocked due to accident on US-50 Eastbound after CA-99.,,CA-16 E,R,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2019-12-25 08:53:00,46.0,43.0,86.0,29.88,10.0,ESE,6.0,0.03,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,8,Wed,60.0
A-512618,MapQuest-Bing,201.0,Low,2019-12-25 09:01:56,2019-12-25 09:46:34,37.145073,-121.984749,,,0.0,Right lane blocked due to accident on CA-17 Northbound at CA-35 Summit Rd.,,Santa Cruz Hwy,R,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-25 08:53:00,47.0,41.0,83.0,29.81,10.0,SE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,45.0
A-512619,MapQuest-Bing,201.0,High,2019-12-25 09:09:15,2019-12-25 10:40:33,39.282406,-120.70649,,,0.0,#2 lane blocked due to accident on I-80 Eastbound at Blue Canyon Rd.,,I-80 E,R,Alta,Placer,CA,95701,US,US/Pacific,KBLU,2019-12-25 09:17:00,27.0,27.0,92.0,24.54,1.0,Variable,3.0,0.03,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,91.0
A-512620,MapQuest,201.0,High,2019-12-25 09:11:05,2019-12-25 09:55:45,37.823952,-122.308617,,,0.0,#1 lane blocked due to accident on I-580 Southbound at Exit 9 I-80 Exit 8A.,,Bay Bridge Trl,R,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2019-12-25 08:53:00,49.0,44.0,83.0,29.85,10.0,ESE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,45.0
A-512621,MapQuest-Bing,201.0,Low,2019-12-25 09:37:04,2019-12-25 10:36:44,37.420853,-122.092361,,,0.0,#1 #2 and #5 lane blocked due to accident on US-101 Southbound at Exits 400A 400B Charleston Rd.,,N Rengstorff Ave,R,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,2019-12-25 08:53:00,49.50386130811663,47.859465357337704,79.85673758865249,29.272025316455625,7.644866385372715,ESE,9.078211147225232,0.06217729970326399,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,9,Wed,60.0
A-512622,MapQuest,201.0,Low,2019-12-25 10:02:29,2019-12-25 11:19:05,37.908085,-121.224396,,,0.0,Accident on CA-99 Southbound before Arch Rd.,,CA-99 S,R,Stockton,San Joaquin,CA,95215,US,US/Pacific,KSCK,2019-12-25 09:55:00,50.0,50.0,80.0,29.88,10.0,SSE,13.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,2019-12-25,Dec,25,10,Wed,77.0
